Timestamp, net profit USD, net profit BTC, BTC/USD, differential BTC , LTC/BTC, differential LTC,  DOGE/BTC, differential DOGE , TIPS/LTC, differential TIPS , MOON/LTC , differential MOON
Wed Sep 03 16:19:03 2014 , -6.64998917379 , -0.0140295130249 , 474.0 , -0.059095 , 0.01029 , 0 , 3e-07 , 150218.289917 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 03 17:52:44 2014 , -6.62193014774 , -0.0140295130249 , 472.0 , -0.059095 , 0.01037276 , 0 , 3e-07 , 150218.289917 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 03 20:56:44 2014 , -6.57380891806 , -0.0140295130249 , 468.57 , -0.059095 , 0.01027272 , 0 , 3e-07 , 150218.289917 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 04 00:00:23 2014 , -7.26813730253 , -0.015511315924 , 468.57 , -0.0596848 , 0.01025963 , 0 , 2.9e-07 , 152322.358883 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 04 03:04:00 2014 , -6.55425048311 , -0.0139877723352 , 468.57 , -0.05908448 , 0.01045994 , 0 , 3e-07 , 150322.358883 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 04 06:07:42 2014 , -6.55425048311 , -0.0139877723352 , 468.57 , -0.05908448 , 0.01080793 , 0 , 3e-07 , 150322.358883 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 04 09:11:20 2014 , -5.8497350637 , -0.0124842287464 , 468.57 , -0.05846416 , 0.01069866 , 0 , 3.1e-07 , 148322.358883 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 04 12:14:56 2014 , -5.96733649849 , -0.0124842287464 , 477.99 , -0.05846416 , 0.01061565 , 0 , 3.1e-07 , 148322.358883 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 04 15:18:40 2014 , -3.81092205178 , -0.00797280707081 , 477.99 , -0.05776832 , 0.01063199 , 0 , 3.4e-07 , 146457.390968 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 04 18:22:26 2014 , -4.51082555796 , -0.00943707098049 , 477.99 , -0.05844304 , 0.01072011 , 0 , 3.3e-07 , 148502.936423 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 04 21:26:06 2014 , -4.54744139337 , -0.00943707098049 , 481.87 , -0.05844304 , 0.01061078 , 0 , 3.3e-07 , 148502.936423 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 05 00:29:45 2014 , -4.55046125608 , -0.00943707098049 , 482.19 , -0.05844304 , 0.01056521 , 0 , 3.3e-07 , 148502.936423 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 05 03:33:22 2014 , -4.54831000159 , -0.00941640098048 , 483.02 , -0.0584374 , 0.01056383 , 0 , 3.3e-07 , 148548.481877 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 05 06:37:02 2014 , -4.53254610962 , -0.00937600039224 , 483.42 , -0.05842653 , 0.01054219 , 0 , 3.3e-07 , 148637.968508 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 05 09:40:38 2014 , -3.76494332364 , -0.00775206070715 , 485.67 , -0.05760897 , 0.01035452 , 0 , 3.4e-07 , 146637.968508 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 05 12:44:15 2014 , -3.04517518198 , -0.00628532102207 , 484.49 , -0.05690861 , 0.01026424 , 0 , 3.5e-07 , 144637.968508 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 05 15:47:55 2014 , -3.73167675991 , -0.0077102352526 , 483.99 , -0.05759757 , 0.0103132 , 0 , 3.4e-07 , 146727.455139 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 05 18:51:35 2014 , -3.01717377091 , -0.00624260070121 , 483.32 , -0.05689721 , 0.0103995 , 0 , 3.5e-07 , 144727.455139 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 05 21:55:13 2014 , -3.70312638695 , -0.0076895352526 , 481.58 , -0.05759181 , 0.01042599 , 0 , 3.4e-07 , 146771.396316 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 06 00:58:47 2014 , -1.58015314397 , -0.00328118514883 , 481.58 , -0.05504619 , 0.01040837 , 0 , 3.7e-07 , 139905.418517 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 06 04:02:23 2014 , -0.885775373884 , -0.00183931096367 , 481.58 , -0.05446378 , 0.01037973 , 0 , 3.8e-07 , 138485.444832 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 06 07:05:57 2014 , 1.74780746046 , 0.00362931903414 , 481.58 , -0.05081993 , 0.01036 , 0 , 4.2e-07 , 129641.069129 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 06 10:09:39 2014 , 1.14025861085 , 0.00237985225482 , 479.13 , -0.05122214 , 0.01034798 , 0 , 4.1e-07 , 130736.566475 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 06 13:13:13 2014 , 3.02233556571 , 0.00630928243683 , 479.03 , -0.05035753 , 0.01041512 , 0 , 4.4e-07 , 128788.210084 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 06 16:17:03 2014 , 1.80363900754 , 0.00376440424841 , 479.13 , -0.05077834 , 0.01030002 , 0 , 4.2e-07 , 129863.676782 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 06 19:20:37 2014 , 1.85776691245 , 0.00387737547732 , 479.13 , -0.05074539 , 0.0103 , 0 , 4.2e-07 , 130054.203517 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 06 22:24:14 2014 , 3.11537757488 , 0.00650052702113 , 479.25 , -0.05030185 , 0.01030926 , 0 , 4.4e-07 , 129096.311412 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Sep 07 01:27:52 2014 , 3.12376065335 , 0.00651122595801 , 479.75 , -0.05029849 , 0.0104 , 0 , 4.4e-07 , 129112.990814 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Sep 07 04:31:31 2014 , 1.89160750708 , 0.00393470100277 , 480.75 , -0.05072709 , 0.01054331 , 0 , 4.2e-07 , 130147.121435 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Sep 07 07:35:06 2014 , 0.737435795105 , 0.00153376829265 , 480.8 , -0.05139453 , 0.01068877 , 0 , 4e-07 , 132320.745732 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Sep 07 10:38:46 2014 , 0.144334842219 , 0.000299760835346 , 481.5 , -0.05355131 , 0.01066542 , 0 , 3.9e-07 , 138079.668809 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Sep 07 13:42:24 2014 , 0.159851458617 , 0.000331566361655 , 482.11 , -0.05354195 , 0.01064212 , 0 , 3.9e-07 , 138137.22144 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Sep 07 16:45:58 2014 , 0.186667708861 , 0.000388793861661 , 480.12 , -0.05352457 , 0.010649 , 0 , 3.9e-07 , 138239.394517 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Sep 07 19:49:42 2014 , 0.20662220446 , 0.000430409124818 , 480.06 , -0.05409729 , 0.01065969 , 0 , 3.9e-07 , 139814.613141 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Sep 07 22:53:18 2014 , 0.220254684296 , 0.000461266354546 , 477.5 , -0.05466303 , 0.01065038 , 0 , 3.9e-07 , 141344.349627 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 08 01:56:57 2014 , 0.257016215546 , 0.000538253854546 , 477.5 , -0.05558103 , 0.01057599 , 0 , 3.9e-07 , 143895.599627 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 08 05:00:34 2014 , 0.304782449653 , 0.000640837783123 , 475.6 , -0.05647413 , 0.01054044 , 0 , 3.9e-07 , 146448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 08 08:04:09 2014 , 0.329024327412 , 0.000696937783123 , 472.1 , -0.05427303 , 0.01066924 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 08 11:07:46 2014 , 0.329015993634 , 0.000697067783123 , 472.0 , -0.0542729 , 0.01060978 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 08 14:11:37 2014 , 0.328667459742 , 0.000697067783123 , 471.5 , -0.0542729 , 0.01064 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 08 17:15:14 2014 , 0.328074952127 , 0.000697067783123 , 470.65 , -0.0542729 , 0.01057926 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 08 20:18:50 2014 , 0.327308177565 , 0.000697067783123 , 469.55 , -0.0542729 , 0.01064989 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 08 23:22:25 2014 , 0.327273324176 , 0.000697067783123 , 469.5 , -0.0542729 , 0.01064043 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 09 02:26:00 2014 , 0.326569285715 , 0.000697067783123 , 468.49 , -0.0542729 , 0.01064567 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 09 05:29:42 2014 , 0.326569285715 , 0.000697067783123 , 468.49 , -0.0542729 , 0.01066817 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 09 08:33:18 2014 , 0.326729611305 , 0.000697067783123 , 468.72 , -0.0542729 , 0.01082131 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 09 11:36:57 2014 , 0.327050262485 , 0.000697067783123 , 469.18 , -0.0542729 , 0.01070955 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 09 12:13:28 2014 , 0.327050262485 , 0.000697067783123 , 469.18 , -0.0542729 , 0.01076498 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 09 15:17:33 2014 , 0.35034752395 , 0.000747487783123 , 468.7 , -0.05344248 , 0.01066463 , 0 , 3.9e-07 , 138948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 09 18:21:14 2014 , 0.344647732275 , 0.000737687783123 , 467.2 , -0.05384228 , 0.01065043 , 0 , 3.9e-07 , 139948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 09 21:24:48 2014 , 0.343762506935 , 0.000737687783123 , 466.0 , -0.05384228 , 0.01067991 , 0 , 3.9e-07 , 139948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 10 00:28:26 2014 , 0.351180165827 , 0.000752797783123 , 466.5 , -0.05363217 , 0.01084993 , 0 , 3.9e-07 , 139448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 10 03:32:05 2014 , 0.351273465827 , 0.000752997783123 , 466.5 , -0.05402197 , 0.01099893 , 0 , 3.9e-07 , 140448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 10 06:35:39 2014 , 0.41668956586 , 0.000893167783123 , 466.53 , -0.0538818 , 0.01097006 , 0 , 3.9e-07 , 140448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 10 09:39:18 2014 , 0.421128609742 , 0.000893167783123 , 471.5 , -0.0538818 , 0.01113091 , 0 , 3.9e-07 , 140448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 10 12:21:57 2014 , 0.423533259742 , 0.000898267783123 , 471.5 , -0.0540717 , 0.01117492 , 0 , 3.9e-07 , 140948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 10 15:25:37 2014 , 0.428111524742 , 0.000907977783123 , 471.5 , -0.05347699 , 0.01108 , 0 , 3.9e-07 , 139448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 10 18:29:11 2014 , 0.428205824742 , 0.000908177783123 , 471.5 , -0.05386679 , 0.01112591 , 0 , 3.9e-07 , 140448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 10 21:32:47 2014 , 0.431511591873 , 0.000908177783123 , 475.14 , -0.05386679 , 0.01129998 , 0 , 3.9e-07 , 140448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 11 00:36:23 2014 , 0.433654891441 , 0.000908177783123 , 477.5 , -0.05386679 , 0.01148717 , 0 , 3.9e-07 , 140448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 11 03:39:57 2014 , 0.433654891441 , 0.000908177783123 , 477.5 , -0.05386679 , 0.0113291 , 0 , 3.9e-07 , 140448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 11 06:43:38 2014 , 0.433064575882 , 0.000908177783123 , 476.85 , -0.05386679 , 0.01135365 , 0 , 3.9e-07 , 140448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 11 09:47:15 2014 , 0.441267244096 , 0.000928377783123 , 475.31 , -0.05345659 , 0.01123393 , 0 , 3.9e-07 , 139448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 11 12:50:58 2014 , 0.465256139796 , 0.000978847783123 , 475.31 , -0.05282112 , 0.01124218 , 0 , 3.9e-07 , 137948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 11 15:54:45 2014 , 0.475629426795 , 0.00100553778312 , 473.01 , -0.05259943 , 0.01118878 , 0 , 3.9e-07 , 137448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 11 18:58:30 2014 , 0.486939649106 , 0.00102955778312 , 472.96 , -0.05238041 , 0.01127111 , 0 , 3.9e-07 , 136948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 11 22:02:12 2014 , 0.444675943506 , 0.000940197783123 , 472.96 , -0.05363977 , 0.01133995 , 0 , 3.9e-07 , 139948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 12 01:05:47 2014 , 0.44465713955 , 0.000940197783123 , 472.94 , -0.05363977 , 0.01133457 , 0 , 3.9e-07 , 139948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 12 03:37:16 2014 , 0.446710893848 , 0.000949337783123 , 470.55 , -0.05363063 , 0.01131787 , 0 , 3.9e-07 , 139948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 12 06:40:53 2014 , 0.464310407419 , 0.000989557783123 , 469.21 , -0.05320041 , 0.01130721 , 0 , 3.9e-07 , 138948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 12 09:44:40 2014 , 0.464310407419 , 0.000989557783123 , 469.21 , -0.05320041 , 0.01130969 , 0 , 3.9e-07 , 138948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 12 12:48:16 2014 , 0.464310407419 , 0.000989557783123 , 469.21 , -0.05320041 , 0.01133756 , 0 , 3.9e-07 , 138948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 12 15:51:52 2014 , 0.464310407419 , 0.000989557783123 , 469.21 , -0.05320041 , 0.0113652 , 0 , 3.9e-07 , 138948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 12 18:55:28 2014 , 0.464310407419 , 0.000989557783123 , 469.21 , -0.05320041 , 0.01131485 , 0 , 3.9e-07 , 138948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 12 21:59:04 2014 , 0.487416631394 , 0.00103977778312 , 468.77 , -0.05276019 , 0.01128018 , 0 , 3.9e-07 , 137948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 13 01:02:41 2014 , 0.531781024194 , 0.00113441778312 , 468.77 , -0.05208055 , 0.01129998 , 0 , 3.9e-07 , 136448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 13 04:06:17 2014 , 0.622352188661 , 0.00132198778312 , 470.77 , -0.05111298 , 0.0114371 , 0 , 3.9e-07 , 134448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 13 07:09:52 2014 , 0.622629806095 , 0.00132198778312 , 470.98 , -0.05111298 , 0.0113843 , 0 , 3.9e-07 , 134448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 13 10:13:28 2014 , 0.65080819454 , 0.00138134778312 , 471.14 , -0.05085862 , 0.01140483 , 0 , 3.9e-07 , 133948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 13 13:17:03 2014 , 0.65112590453 , 0.00138134778312 , 471.37 , -0.05085862 , 0.01135 , 0 , 3.9e-07 , 133948.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 22 01:52:28 2014 , 0.855182325734 , 0.00221148778312 , 386.7 , -0.04905348 , 0.01084044 , 0 , 3.9e-07 , 131448.635341 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 22 04:56:39 2014 , 19.4822332714 , 0.0502754335924 , 387.51 , -0.04340971 , 0.01079877 , 0 , 7.1e-07 , 131950.906468 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 22 08:00:12 2014 , 21.1343657953 , 0.0544517707864 , 388.13 , -0.04172374 , 0.01076182 , 0 , 7.4e-07 , 129966.906468 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 22 11:03:45 2014 , 21.6430987173 , 0.0557624989496 , 388.13 , -0.04134349 , 0.01071182 , 0 , 7.5e-07 , 129474.651933 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 22 14:07:19 2014 , 21.1427325755 , 0.0544733274302 , 388.13 , -0.04171138 , 0.01066432 , 0 , 7.4e-07 , 129979.334365 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 22 17:10:52 2014 , 21.6535667145 , 0.0557894692874 , 388.13 , -0.04132192 , 0.01065804 , 0 , 7.5e-07 , 129481.852383 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 22 19:30:12 2014 , 21.2536409722 , 0.0544937207636 , 390.02 , -0.04169348 , 0.01062851 , 0 , 7.4e-07 , 129982.703735 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 22 22:33:47 2014 , 21.7874546113 , 0.0557937378009 , 390.5 , -0.04131829 , 0.01070245 , 0 , 7.5e-07 , 129482.703735 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 23 01:37:20 2014 , 21.7181345766 , 0.0557991228009 , 389.22 , -0.04131353 , 0.01063743 , 0 , 7.5e-07 , 129483.537068 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 23 04:40:53 2014 , 21.6412985583 , 0.0557995528009 , 387.84 , -0.0413131 , 0.01064957 , 0 , 7.5e-07 , 129483.537068 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 23 07:44:28 2014 , 21.6212107193 , 0.0557995528009 , 387.48 , -0.0413131 , 0.01070972 , 0 , 7.5e-07 , 129483.537068 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 23 10:48:03 2014 , 21.6212107193 , 0.0557995528009 , 387.48 , -0.0413131 , 0.01063989 , 0 , 7.5e-07 , 129483.537068 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 23 11:21:18 2014 , 21.6212107193 , 0.0557995528009 , 387.48 , -0.0413131 , 0.01064905 , 0 , 7.5e-07 , 129483.537068 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 23 12:54:26 2014 , 22.1230071499 , 0.0570945781716 , 387.48 , -0.04093291 , 0.01066759 , 0 , 7.6e-07 , 128983.537068 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 23 14:43:14 2014 , 23.1651172693 , 0.0558155248279 , 415.03 , -0.04167403 , 0.01072935 , 0 , 7.5e-07 , 129986.073104 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 23 17:47:14 2014 , 20.484145935 , 0.0493558199045 , 415.03 , -0.04305458 , 0.011116 , 0 , 7e-07 , 132014.857006 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 23 20:50:52 2014 , 21.5858280793 , 0.0520102837851 , 415.03 , -0.04268239 , 0.01089999 , 0 , 7.2e-07 , 131517.602479 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 23 23:54:39 2014 , 22.6775876315 , 0.0546408395333 , 415.03 , -0.04157346 , 0.01099129 , 0 , 7.4e-07 , 130019.323694 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 24 02:58:11 2014 , 22.1425017128 , 0.0533515690742 , 415.03 , -0.04192947 , 0.01102711 , 0 , 7.3e-07 , 130521.971334 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 24 06:01:47 2014 , 22.1995517435 , 0.0533681557408 , 415.97 , -0.04191483 , 0.01108819 , 0 , 7.3e-07 , 130524.638001 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 24 09:05:21 2014 , 22.8256779745 , 0.0546735921208 , 417.49 , -0.04154464 , 0.01102371 , 0 , 7.4e-07 , 130024.638001 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 24 10:36:15 2014 , 23.3685971588 , 0.0559740285009 , 417.49 , -0.04116945 , 0.01106025 , 0 , 7.5e-07 , 129524.638001 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 24 13:39:52 2014 , 23.9717796926 , 0.0572802382142 , 418.5 , -0.04077974 , 0.01104387 , 0 , 7.6e-07 , 129026.287124 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 24 19:47:03 2014 , 28.3211453689 , 0.0675342077664 , 419.36 , -0.0383341 , 0.01109995 , 0 , 8.4e-07 , 126033.699722 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 24 20:11:08 2014 , 27.1895154473 , 0.0650093617238 , 418.24 , -0.03915885 , 0.01105799 , 0 , 8.2e-07 , 127034.404541 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 24 23:14:43 2014 , 26.4384053538 , 0.0637669263979 , 414.61 , -0.03994507 , 0.01090999 , 0 , 8.1e-07 , 128039.501726 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 25 02:18:18 2014 , 26.3545263697 , 0.0637861567143 , 413.17 , -0.03992827 , 0.01090404 , 0 , 8.1e-07 , 128042.502116 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 25 05:21:52 2014 , 26.6837325767 , 0.0650727517355 , 410.06 , -0.03951269 , 0.011 , 0 , 8.2e-07 , 127543.221629 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 25 08:25:27 2014 , 28.2448870309 , 0.0688798883844 , 410.06 , -0.03783185 , 0.01093491 , 0 , 8.5e-07 , 125543.221629 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 25 09:46:55 2014 , 30.2987708538 , 0.073888628137 , 410.06 , -0.03562102 , 0.01097352 , 0 , 8.9e-07 , 123044.548469 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 25 12:50:32 2014 , 30.2404867946 , 0.0739448522952 , 408.96 , -0.03601663 , 0.01098013 , 0 , 8.9e-07 , 123552.227298 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 25 15:54:07 2014 , 33.1256319822 , 0.0813377989055 , 407.26 , -0.03319234 , 0.01100079 , 0 , 9.5e-07 , 120558.040953 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 25 18:57:44 2014 , 31.482771389 , 0.0777640394937 , 404.85 , -0.03453678 , 0.01100362 , 0 , 9.2e-07 , 122066.108145 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Sep 25 22:01:19 2014 , 32.8640565111 , 0.0814172092435 , 403.65 , -0.03312114 , 0.0110132 , 0 , 9.5e-07 , 120566.683414 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 26 01:04:53 2014 , 35.8393935344 , 0.0887882906836 , 403.65 , -0.03046301 , 0.01105007 , 0 , 1.01e-06 , 118070.594736 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 26 04:08:26 2014 , 33.880126932 , 0.0842181683163 , 402.29 , -0.03179501 , 0.01102805 , 0 , 9.7e-07 , 119601.214759 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 26 06:09:46 2014 , 34.8347559521 , 0.0867442500923 , 401.58 , -0.02869356 , 0.01100177 , 0 , 9.9e-07 , 116603.848578 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 26 09:13:25 2014 , 37.6094183758 , 0.094000045928 , 400.1 , -0.02896397 , 0.01099999 , 0 , 1.05e-06 , 117108.586598 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 26 12:17:01 2014 , 40.9955590241 , 0.102468403879 , 400.08 , -0.02480067 , 0.0110735 , 0 , 1.12e-06 , 113633.101678 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 26 18:24:14 2014 , 40.1514622482 , 0.100358583904 , 400.08 , -0.02575207 , 0.01102011 , 0 , 1.1e-06 , 114646.049003 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Sep 26 21:27:50 2014 , 40.6387310491 , 0.10157651232 , 400.08 , -0.02513186 , 0.01108506 , 0 , 1.11e-06 , 114151.686775 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 27 00:31:24 2014 , 37.3763819993 , 0.093799739 , 398.47 , -0.02961394 , 0.01108454 , 0 , 1.04e-06 , 118666.999038 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 27 03:34:58 2014 , 35.9792917643 , 0.0914386798931 , 393.48 , -0.03062408 , 0.01101111 , 0 , 1.02e-06 , 119669.372444 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 27 06:38:36 2014 , 36.4605250148 , 0.0926616982178 , 393.48 , -0.03008521 , 0.01103093 , 0 , 1.03e-06 , 119171.755551 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 27 09:42:10 2014 , 35.9917102958 , 0.0914702406623 , 393.48 , -0.03059544 , 0.011055 , 0 , 1.02e-06 , 119672.235943 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 27 10:18:23 2014 , 35.9917102958 , 0.0914702406623 , 393.48 , -0.03059544 , 0.01106006 , 0 , 1.02e-06 , 119672.235943 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 27 13:22:21 2014 , 31.3285427234 , 0.0796191489362 , 393.48 , -0.03049067 , 0.01109613 , 0 , 9.2e-07 , 119684.5858 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 27 16:25:58 2014 , 31.2802523169 , 0.0796847594368 , 392.55 , -0.03043175 , 0.01105918 , 0 , 9.2e-07 , 119691.858084 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 27 19:29:33 2014 , 31.2802523169 , 0.0796847594368 , 392.55 , -0.03043175 , 0.01108394 , 0 , 9.2e-07 , 119691.858084 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Sep 27 21:38:22 2014 , 31.2802523169 , 0.0796847594368 , 392.55 , -0.03043175 , 0.01111491 , 0 , 9.2e-07 , 119691.858084 , 1.2e-07 , 0 , 1.8e-07 , 0 
